model,coupling,field,temperature,seed,initial_up_count,initial_up_fraction,t,m,runtime_seconds
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,4,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,5,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,6,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,7,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,8,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,9,0.21161781652580425,0.00023499969393014908
model_5,0.1,0.4,2.0,0,5,0.8333333333333334,10,0.21161781652580425,0.00023499969393014908
model_1,0.1,0.4,2.0,1,3,0.5,0,0.0,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,1,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,2,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,3,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,4,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,5,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,6,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,7,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,8,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,9,0.197375320224904,3.9599835872650146e-05
model_1,0.1,0.4,2.0,1,3,0.5,10,0.197375320224904,3.9599835872650146e-05
model_2,0.1,0.4,2.0,1,3,0.5,0,0.0,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,1,0.13254878839087839,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,2,0.13688688675776728,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,3,0.13702877764794655,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,4,0.13703341853230958,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,5,0.1370335703235431,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,6,0.1370335752882387,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,7,0.13703357545062098,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,8,0.13703357545593198,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,9,0.13703357545610576,0.00011809961870312691
model_2,0.1,0.4,2.0,1,3,0.5,10,0.13703357545611153,0.00011809961870312691
model_3,0.1,0.4,2.0,1,3,0.5,0,0.0,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,1,0.09929824958350368,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,2,0.12664520051232706,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,3,0.13417389972168434,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,4,0.13624638739888414,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,5,0.1368168856941215,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,6,0.13697392718270907,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,7,0.13701715605563725,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,8,0.13702905568197446,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,9,0.13703233129618897,0.0010563000105321407
model_3,0.1,0.4,2.0,1,3,0.5,10,0.13703323297571093,0.0010563000105321407
model_4,0.1,0.4,2.0,1,3,0.5,0,0.0,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,1,0.15971201158937298,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,2,0.20396437368341122,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,3,0.216249489158868,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,4,0.21966360715227992,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,5,0.22061308307811345,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,6,0.2208772770514872,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,7,0.22095082118816345,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,8,0.22097130088366046,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,9,0.22097700542311763,0.13285980001091957
model_4,0.1,0.4,2.0,1,3,0.5,10,0.22097859476082005,0.13285980001091957
model_5,0.1,0.4,2.0,1,3,0.5,0,0.0,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,1,0.21160291123972222,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,2,0.21161781547595138,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,3,0.21161781652573022,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,4,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,5,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,6,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,7,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,8,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,9,0.21161781652580425,0.0003073001280426979
model_5,0.1,0.4,2.0,1,3,0.5,10,0.21161781652580425,0.0003073001280426979
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,1,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,2,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,3,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,4,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,5,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,6,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,7,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,8,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,9,0.197375320224904,3.390014171600342e-05
model_1,0.1,0.4,2.0,2,2,0.3333333333333333,10,0.197375320224904,3.390014171600342e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,1,0.12161724066619299,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,2,0.13652931186568504,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,3,0.13701708227054107,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,4,0.13703303600696368,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,5,0.13703355781213622,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,6,0.13703357487902323,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,7,0.13703357543723657,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,8,0.13703357545549424,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,9,0.1370335754560914,6.349990144371986e-05
model_2,0.1,0.4,2.0,2,2,0.3333333333333333,10,0.13703357545611095,6.349990144371986e-05
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,1,0.006078671275426088,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,2,0.10060588361140377,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,3,0.12690770418720823,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,4,0.13422065854534335,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,5,0.13625261727710888,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,6,0.136816873015195,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,7,0.13697347445644326,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,8,0.1370169146249017,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,9,0.13702895885179847,0.001498399768024683
model_3,0.1,0.4,2.0,2,2,0.3333333333333333,10,0.1370322967448645,0.001498399768024683
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,1,0.06283603488815076,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,2,0.17609823983981976,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,3,0.2082884952816552,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,4,0.21740079573973567,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,5,0.21997242598307945,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,6,0.22069644705906144,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,7,0.22089990391526357,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,8,0.2209569912750781,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,9,0.2209729900260666,0.1163514000363648
model_4,0.1,0.4,2.0,2,2,0.3333333333333333,10,0.22097746937591564,0.1163514000363648
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,1,0.21157160682641374,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,2,0.2116178133628991,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,3,0.21161781652558032,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,4,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,5,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,6,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,7,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,8,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,9,0.21161781652580425,0.00021990016102790833
model_5,0.1,0.4,2.0,2,2,0.3333333333333333,10,0.21161781652580425,0.00021990016102790833
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,1,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,2,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,3,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,4,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,5,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,6,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,7,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,8,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,9,0.197375320224904,2.2999942302703857e-05
model_1,0.1,0.4,2.0,3,2,0.3333333333333333,10,0.197375320224904,2.2999942302703857e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,1,0.12161724066619299,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,2,0.13652931186568504,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,3,0.13701708227054107,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,4,0.13703303600696368,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,5,0.13703355781213622,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,6,0.13703357487902323,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,7,0.13703357543723657,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,8,0.13703357545549424,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,9,0.1370335754560914,4.359986633062363e-05
model_2,0.1,0.4,2.0,3,2,0.3333333333333333,10,0.13703357545611095,4.359986633062363e-05
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,1,0.00608353717270423,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,2,0.10060754675989436,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,3,0.12690818683774316,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,4,0.13422079434879688,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,5,0.13625265522187427,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,6,0.13681688359480812,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,7,0.13697347740302654,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,8,0.13701691544489858,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,9,0.1370289590798289,0.0006481003947556019
model_3,0.1,0.4,2.0,3,2,0.3333333333333333,10,0.13703229680823484,0.0006481003947556019
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,1,0.06293606918547862,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,2,0.17612945089743218,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,3,0.20829749991155214,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,4,0.21740337004857704,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,5,0.21997315835353218,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,6,0.22069665458095047,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,7,0.22089996252908647,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,8,0.22095700778812769,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,9,0.22097299466881307,0.10290460009127855
model_4,0.1,0.4,2.0,3,2,0.3333333333333333,10,0.22097747067915208,0.10290460009127855
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,1,0.21157160682641366,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,2,0.21161781336289906,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,3,0.21161781652558034,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,4,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,5,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,6,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,7,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,8,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,9,0.21161781652580425,0.00021409988403320312
model_5,0.1,0.4,2.0,3,2,0.3333333333333333,10,0.21161781652580425,0.00021409988403320312
model_1,0.1,0.4,2.0,4,3,0.5,0,0.0,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,1,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,2,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,3,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,4,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,5,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,6,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,7,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,8,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,9,0.197375320224904,2.350006252527237e-05
model_1,0.1,0.4,2.0,4,3,0.5,10,0.197375320224904,2.350006252527237e-05
model_2,0.1,0.4,2.0,4,3,0.5,0,0.0,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,1,0.13254878839087839,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,2,0.13688688675776728,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,3,0.13702877764794655,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,4,0.13703341853230958,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,5,0.1370335703235431,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,6,0.1370335752882387,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,7,0.13703357545062098,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,8,0.13703357545593198,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,9,0.13703357545610576,4.329998046159744e-05
model_2,0.1,0.4,2.0,4,3,0.5,10,0.13703357545611153,4.329998046159744e-05
model_3,0.1,0.4,2.0,4,3,0.5,0,0.0,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,1,0.1014860350696918,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,2,0.12781488106857478,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,3,0.13464331735271096,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,4,0.13641393242610975,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,5,0.13687297104357957,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,6,0.13699195680981102,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,7,0.1370227927551119,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,8,0.1370307824599678,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,9,0.13703285217051173,0.0006391997449100018
model_3,0.1,0.4,2.0,4,3,0.5,10,0.1370333881986784,0.0006391997449100018
model_4,0.1,0.4,2.0,4,3,0.5,0,0.0,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,1,0.1661167979579432,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,2,0.20717891107205125,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,3,0.21746744413427277,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,4,0.22007570544545038,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,5,0.2207443312552948,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,6,0.22091755750332318,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,7,0.22096288336367806,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,8,0.2209748515281829,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,9,0.2209780377055582,0.14272750029340386
model_4,0.1,0.4,2.0,4,3,0.5,10,0.2209788921250734,0.14272750029340386
model_5,0.1,0.4,2.0,4,3,0.5,0,0.0,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,1,0.21161465039471292,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,2,0.21161781616499017,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,3,0.21161781652578035,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,4,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,5,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,6,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,7,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,8,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,9,0.21161781652580425,0.00021150009706616402
model_5,0.1,0.4,2.0,4,3,0.5,10,0.21161781652580425,0.00021150009706616402
model_1,0.1,0.4,2.0,5,3,0.5,0,0.0,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,1,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,2,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,3,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,4,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,5,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,6,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,7,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,8,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,9,0.197375320224904,2.2499822080135345e-05
model_1,0.1,0.4,2.0,5,3,0.5,10,0.197375320224904,2.2499822080135345e-05
model_2,0.1,0.4,2.0,5,3,0.5,0,0.0,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,1,0.13254878839087839,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,2,0.13688688675776728,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,3,0.13702877764794655,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,4,0.13703341853230958,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,5,0.1370335703235431,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,6,0.1370335752882387,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,7,0.13703357545062098,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,8,0.13703357545593198,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,9,0.13703357545610576,4.319986328482628e-05
model_2,0.1,0.4,2.0,5,3,0.5,10,0.13703357545611153,4.319986328482628e-05
model_3,0.1,0.4,2.0,5,3,0.5,0,0.0,0.0006402004510164261
model_3,0.1,0.4,2.0,5,3,0.5,1,0.09929824958350368,0.0006402004510164261
model_3,0.1,0.4,2.0,5,3,0.5,2,0.12664520051232706,0.0006402004510164261
model_3,0.1,0.4,2.0,5,3,0.5,3,0.13417389972168434,0.0006402004510164261
